review_id,rating_x,entity_text,entity_label,entity_description,sentiment_label,sentiment_score,rating_y
3581,2,two,CARDINAL,Numerals that do not fall under another type,Positive,0.4117647058823529,2
3581,2,about ten years ago,DATE,Absolute or relative dates or periods,Positive,0.4117647058823529,2
3581,2,English,LANGUAGE,Any named language,Positive,0.4117647058823529,2
3581,2,George Lucas,PERSON,"People, including fictional",Positive,0.4117647058823529,2
3581,2,Decline and Fall of the Roman Empire,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.4117647058823529,2
3582,2,Seldon,GPE,"Countries, cities, states",Neutral,-0.06666666666666672,2
3582,2,One,CARDINAL,Numerals that do not fall under another type,Neutral,-0.06666666666666672,2
3582,2,the Black Widows,FAC,"Buildings, airports, highways, bridges, etc.",Neutral,-0.06666666666666672,2
3582,2,Sci-fi,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.06666666666666672,2
3583,2,Stranger in a Strange Land,WORK_OF_ART,"Titles of books, songs, etc.",Positive,1.0,2
3583,2,Childhood's End,WORK_OF_ART,"Titles of books, songs, etc.",Positive,1.0,2
3583,2,Cryptonomicon,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
3583,2,Darkeye,PERSON,"People, including fictional",Positive,1.0,2
3583,2,Cyber-Hunter,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
3584,2,cloak & dagger,ORG,"Companies, agencies, institutions, etc.",Neutral,0.170984455958549,2
3584,2,this Emerald City,GPE,"Countries, cities, states",Neutral,0.170984455958549,2
3585,2,Asimov,PERSON,"People, including fictional",Positive,0.40298507462686567,2
3585,2,SF,GPE,"Countries, cities, states",Positive,0.40298507462686567,2
3585,2,SF,GPE,"Countries, cities, states",Positive,0.40298507462686567,2
3585,2,SF,GPE,"Countries, cities, states",Positive,0.40298507462686567,2
3585,2,SF,NORP,Nationalities or religious or political groups,Positive,0.40298507462686567,2
3586,1,200 years,DATE,Absolute or relative dates or periods,Negative,-0.5384615384615385,1
3587,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.21212121212121207,1
3587,1,decades,DATE,Absolute or relative dates or periods,Negative,-0.21212121212121207,1
3588,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.45205479452054786,1
3588,1,half,CARDINAL,Numerals that do not fall under another type,Positive,0.45205479452054786,1
3588,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.45205479452054786,1
3588,1,two,CARDINAL,Numerals that do not fall under another type,Positive,0.45205479452054786,1
3588,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.45205479452054786,1
3588,1,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.45205479452054786,1
3588,1,third,ORDINAL,"""first"", ""second"", etc.",Positive,0.45205479452054786,1
3589,1,1950 - 1960's,DATE,Absolute or relative dates or periods,Negative,-0.6,1
3590,1,3,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
3590,1,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
3590,1,three,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
3591,1,Phd,ORG,"Companies, agencies, institutions, etc.",Negative,-0.8421052631578948,1
3592,1,the last century,DATE,Absolute or relative dates or periods,Negative,-0.5384615384615384,1
3592,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.5384615384615384,1
3592,1,San Diego,GPE,"Countries, cities, states",Negative,-0.5384615384615384,1
3594,1,"Classically"" Wrong with SciFi",WORK_OF_ART,"Titles of books, songs, etc.",Neutral,0.13043478260869548,1
3594,1,the Science Fiction Book Club,ORG,"Companies, agencies, institutions, etc.",Neutral,0.13043478260869548,1
3594,1,Mule,LOC,"Non-GPE locations, mountain ranges, bodies of water",Neutral,0.13043478260869548,1
3594,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,0.13043478260869548,1
3594,1,the Roman Empire,GPE,"Countries, cities, states",Neutral,0.13043478260869548,1
3594,1,Psychohistory,PERSON,"People, including fictional",Neutral,0.13043478260869548,1
3594,1,Blech,ORG,"Companies, agencies, institutions, etc.",Neutral,0.13043478260869548,1
3595,1,HP 960,PRODUCT,"Objects, vehicles, foods, etc. (not services)",Neutral,0.2,1
3595,1,ANTonline,ORG,"Companies, agencies, institutions, etc.",Neutral,0.2,1
3595,1,ANTONLINE,ORG,"Companies, agencies, institutions, etc.",Neutral,0.2,1
3595,1,HP Deskjet 960Cse Color,ORG,"Companies, agencies, institutions, etc.",Neutral,0.2,1
3595,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Neutral,0.2,1
3595,1,61.97,MONEY,"Monetary values, including unit",Neutral,0.2,1
3595,1,22.82,MONEY,"Monetary values, including unit",Neutral,0.2,1
3595,1,6,CARDINAL,Numerals that do not fall under another type,Neutral,0.2,1
3595,1,Innovera Solid,PERSON,"People, including fictional",Neutral,0.2,1
3596,1,5 minutes,TIME,Times smaller than a day,Positive,1.0,1
3597,1,2,CARDINAL,Numerals that do not fall under another type,Neutral,0.1428571428571428,1
3598,1,HP,ORG,"Companies, agencies, institutions, etc.",Neutral,0.09090909090909091,1
3598,1,years,DATE,Absolute or relative dates or periods,Neutral,0.09090909090909091,1
3598,1,3,CARDINAL,Numerals that do not fall under another type,Neutral,0.09090909090909091,1
3598,1,HP,ORG,"Companies, agencies, institutions, etc.",Neutral,0.09090909090909091,1
3598,1,HP,ORG,"Companies, agencies, institutions, etc.",Neutral,0.09090909090909091,1
3598,1,HP,ORG,"Companies, agencies, institutions, etc.",Neutral,0.09090909090909091,1
3598,1,HP,ORG,"Companies, agencies, institutions, etc.",Neutral,0.09090909090909091,1
3598,1,Canon,LAW,Named documents made into laws.,Neutral,0.09090909090909091,1
3598,1,HP,ORG,"Companies, agencies, institutions, etc.",Neutral,0.09090909090909091,1
3599,1,DULLSVILLE,PERSON,"People, including fictional",Positive,0.4936708860759493,1
3599,1,Robert Altman,PERSON,"People, including fictional",Positive,0.4936708860759493,1
3599,1,COLD DAY,EVENT,"Named hurricanes, battles, wars, sports events, etc.",Positive,0.4936708860759493,1
3599,1,Sandy Dennis,PERSON,"People, including fictional",Positive,0.4936708860759493,1
3599,1,years later,DATE,Absolute or relative dates or periods,Positive,0.4936708860759493,1
3599,1,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.4936708860759493,1
3600,2,The Brainwashing of the American Investor: Brainwashing of the American Investor,WORK_OF_ART,"Titles of books, songs, etc.",Positive,1.0,2
3600,2,today,DATE,Absolute or relative dates or periods,Positive,1.0,2
3600,2,Steve,PERSON,"People, including fictional",Positive,1.0,2
3600,2,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3600,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
3600,2,Stevefor,PERSON,"People, including fictional",Positive,1.0,2
3600,2,info....,PERSON,"People, including fictional",Positive,1.0,2
3601,2,Selengut,PERSON,"People, including fictional",Positive,1.0,2
3602,2,three,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3602,2,five,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3603,2,Selengut,PERSON,"People, including fictional",Positive,0.726027397260274,2
3603,2,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.726027397260274,2
3603,2,three and a half months,DATE,Absolute or relative dates or periods,Positive,0.726027397260274,2
3603,2,"44,176",MONEY,"Monetary values, including unit",Positive,0.726027397260274,2
3603,2,"7,509",MONEY,"Monetary values, including unit",Positive,0.726027397260274,2
3603,2,$$$,MONEY,"Monetary values, including unit",Positive,0.726027397260274,2
3604,1,VALUE,ORG,"Companies, agencies, institutions, etc.",Neutral,0.12087912087912084,1
3605,1,Selengut,PERSON,"People, including fictional",Neutral,-0.1538461538461538,1
3606,2,Stu Epperson's,PERSON,"People, including fictional",Neutral,0.11111111111111101,2
3606,2,Steven Selengut,PERSON,"People, including fictional",Neutral,0.11111111111111101,2
3606,2,Steve,PERSON,"People, including fictional",Neutral,0.11111111111111101,2
3606,2,Steve,PERSON,"People, including fictional",Neutral,0.11111111111111101,2
3606,2,Steve,PERSON,"People, including fictional",Neutral,0.11111111111111101,2
3606,2,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.11111111111111101,2
3607,2,Steven Selengut,PERSON,"People, including fictional",Positive,0.36507936507936506,2
3607,2,Steve,PERSON,"People, including fictional",Positive,0.36507936507936506,2
3608,2,all these years,DATE,Absolute or relative dates or periods,Positive,0.4565217391304347,2
3608,2,nearly 1/2,CARDINAL,Numerals that do not fall under another type,Positive,0.4565217391304347,2
3608,2,a century ago,DATE,Absolute or relative dates or periods,Positive,0.4565217391304347,2
3608,2,December 1956,DATE,Absolute or relative dates or periods,Positive,0.4565217391304347,2
3608,2,Swinging Kicks,PERSON,"People, including fictional",Positive,0.4565217391304347,2
3608,2,today,DATE,Absolute or relative dates or periods,Positive,0.4565217391304347,2
3608,2,Maynard,GPE,"Countries, cities, states",Positive,0.4565217391304347,2
3608,2,Bud Shank,PERSON,"People, including fictional",Positive,0.4565217391304347,2
3608,2,Ben Webster,PERSON,"People, including fictional",Positive,0.4565217391304347,2
3608,2,Buddy,ORG,"Companies, agencies, institutions, etc.",Positive,0.4565217391304347,2
3608,2,The Wild Party,ORG,"Companies, agencies, institutions, etc.",Positive,0.4565217391304347,2
3608,2,2,CARDINAL,Numerals that do not fall under another type,Positive,0.4565217391304347,2
3608,2,Andre Previn,PERSON,"People, including fictional",Positive,0.4565217391304347,2
3608,2,Paul Smith,PERSON,"People, including fictional",Positive,0.4565217391304347,2
3608,2,Norman Granz,PERSON,"People, including fictional",Positive,0.4565217391304347,2
3608,2,40 minutes,TIME,Times smaller than a day,Positive,0.4565217391304347,2
3608,2,Buddy,ORG,"Companies, agencies, institutions, etc.",Positive,0.4565217391304347,2
3608,2,Songbook,ORG,"Companies, agencies, institutions, etc.",Positive,0.4565217391304347,2
3608,2,Ella,ORG,"Companies, agencies, institutions, etc.",Positive,0.4565217391304347,2
3609,2,West Coast - Forever,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.3471164309031555,2
3609,2,50,CARDINAL,Numerals that do not fall under another type,Positive,0.3471164309031555,2
3609,2,BUY,ORG,"Companies, agencies, institutions, etc.",Positive,0.3471164309031555,2
3609,2,West Coast Cool,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.3471164309031555,2
3609,2,Standards,PRODUCT,"Objects, vehicles, foods, etc. (not services)",Positive,0.3471164309031555,2
3609,2,WCJ,ORG,"Companies, agencies, institutions, etc.",Positive,0.3471164309031555,2
3609,2,Buddy,ORG,"Companies, agencies, institutions, etc.",Positive,0.3471164309031555,2
3610,1,25-65 year,DATE,Absolute or relative dates or periods,Positive,0.23809523809523797,1
3610,1,Rabbit & the Carrot,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.23809523809523797,1
3610,1,Carpet Ride,ORG,"Companies, agencies, institutions, etc.",Positive,0.23809523809523797,1
3611,2,4,CARDINAL,Numerals that do not fall under another type,Positive,0.42857142857142855,2
3611,2,4,CARDINAL,Numerals that do not fall under another type,Positive,0.42857142857142855,2
3611,2,9 - 18,CARDINAL,Numerals that do not fall under another type,Positive,0.42857142857142855,2
3612,1,5 dollar,MONEY,"Monetary values, including unit",Positive,0.47368421052631576,1
3612,1,80 years,DATE,Absolute or relative dates or periods,Positive,0.47368421052631576,1
3612,1,Strom Thurman,PERSON,"People, including fictional",Positive,0.47368421052631576,1
3612,1,Narron/Dorinsky,ORG,"Companies, agencies, institutions, etc.",Positive,0.47368421052631576,1
3613,1,Chapter 7,LAW,Named documents made into laws.,Neutral,-0.1538461538461539,1
3613,1,123,CARDINAL,Numerals that do not fall under another type,Neutral,-0.1538461538461539,1
3613,1,Chapter 7,LAW,Named documents made into laws.,Neutral,-0.1538461538461539,1
3613,1,1,CARDINAL,Numerals that do not fall under another type,Neutral,-0.1538461538461539,1
3613,1,Chapter 7,LAW,Named documents made into laws.,Neutral,-0.1538461538461539,1
3613,1,five,CARDINAL,Numerals that do not fall under another type,Neutral,-0.1538461538461539,1
3613,1,two,CARDINAL,Numerals that do not fall under another type,Neutral,-0.1538461538461539,1
3614,1,B&W,ORG,"Companies, agencies, institutions, etc.",Neutral,0.2,1
3614,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.2,1
3614,1,two,CARDINAL,Numerals that do not fall under another type,Neutral,0.2,1
3614,1,two,CARDINAL,Numerals that do not fall under another type,Neutral,0.2,1
3615,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.3939393939393939,1
3617,1,third,ORDINAL,"""first"", ""second"", etc.",Negative,-0.6666666666666666,1
3619,2,sixteen-year-old,DATE,Absolute or relative dates or periods,Neutral,0.1919191919191919,2
3619,2,one,CARDINAL,Numerals that do not fall under another type,Neutral,0.1919191919191919,2
3619,2,seven,CARDINAL,Numerals that do not fall under another type,Neutral,0.1919191919191919,2
3620,2,christian,NORP,Nationalities or religious or political groups,Positive,0.2592592592592592,2
3621,1,Kindle,GPE,"Countries, cities, states",Neutral,0.04761904761904753,1
3621,1,two,CARDINAL,Numerals that do not fall under another type,Neutral,0.04761904761904753,1
3621,1,"""The Lamp In The Desert",WORK_OF_ART,"Titles of books, songs, etc.",Neutral,0.04761904761904753,1
3621,1,2458-61,DATE,Absolute or relative dates or periods,Neutral,0.04761904761904753,1
3621,1,2458-61,DATE,Absolute or relative dates or periods,Neutral,0.04761904761904753,1
3621,1,"the ""Rosa Mundi and Other Stories",PRODUCT,"Objects, vehicles, foods, etc. (not services)",Neutral,0.04761904761904753,1
3621,1,today,DATE,Absolute or relative dates or periods,Neutral,0.04761904761904753,1
3621,1,Sorry Ethel,PERSON,"People, including fictional",Neutral,0.04761904761904753,1
3621,1,ya,PERSON,"People, including fictional",Neutral,0.04761904761904753,1
3622,1,HP,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25,1
3622,1,HP,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25,1
3622,1,HP,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25,1
3622,1,#,CARDINAL,Numerals that do not fall under another type,Negative,-0.25,1
3622,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25,1
3623,1,Bette,PERSON,"People, including fictional",Negative,-0.29032258064516125,1
3623,1,Chloe,ORG,"Companies, agencies, institutions, etc.",Negative,-0.29032258064516125,1
3623,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.29032258064516125,1
3623,1,Bette,ORG,"Companies, agencies, institutions, etc.",Negative,-0.29032258064516125,1
3624,2,max,PERSON,"People, including fictional",Positive,1.0,2
3625,2,3D Studio Max,PERSON,"People, including fictional",Positive,1.0,2
3626,1,50 minutes,TIME,Times smaller than a day,Negative,-0.5789473684210527,1
3626,1,30 minutes,TIME,Times smaller than a day,Negative,-0.5789473684210527,1
3626,1,50 minutes,TIME,Times smaller than a day,Negative,-0.5789473684210527,1
3627,1,Nicolas Cage's,PERSON,"People, including fictional",Positive,0.5079950799507994,1
3627,1,Werner Herzog,PERSON,"People, including fictional",Positive,0.5079950799507994,1
3627,1,POW,ORG,"Companies, agencies, institutions, etc.",Positive,0.5079950799507994,1
3628,1,Bad Acting,ORG,"Companies, agencies, institutions, etc.",Negative,-0.5789473684210527,1
3628,1,Bad,PERSON,"People, including fictional",Negative,-0.5789473684210527,1
3628,1,New Orleanian,NORP,Nationalities or religious or political groups,Negative,-0.5789473684210527,1
3629,1,2 hours,TIME,Times smaller than a day,Neutral,-0.10905730129390023,1
3630,1,Nicolas Cages',PERSON,"People, including fictional",Neutral,-0.010101010101010246,1
3630,1,2009,CARDINAL,Numerals that do not fall under another type,Neutral,-0.010101010101010246,1
3630,1,post-Katrina New Orleans,EVENT,"Named hurricanes, battles, wars, sports events, etc.",Neutral,-0.010101010101010246,1
3630,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.010101010101010246,1
3631,1,Nick Cage,PERSON,"People, including fictional",Positive,0.5238095238095238,1
3632,1,David,PERSON,"People, including fictional",Neutral,-0.19047619047619058,1
3633,1,Nicholas Cage,PERSON,"People, including fictional",Neutral,-0.14285714285714285,1
3633,1,Fairuza Balk,PERSON,"People, including fictional",Neutral,-0.14285714285714285,1
3633,1,only 2,CARDINAL,Numerals that do not fall under another type,Neutral,-0.14285714285714285,1
3633,1,Eva Mendes,PERSON,"People, including fictional",Neutral,-0.14285714285714285,1
3633,1,Val Kilmer's,PERSON,"People, including fictional",Neutral,-0.14285714285714285,1
3634,1,zero,CARDINAL,Numerals that do not fall under another type,Negative,-0.2345679012345679,1
3636,2,David Cronenberg's,PERSON,"People, including fictional",Positive,1.0,2
3636,2,98,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3636,2,46,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3636,2,Likes,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
3636,2,19,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3636,2,5,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3636,2,forMy Son,PERSON,"People, including fictional",Positive,1.0,2
3637,1,less than 1,CARDINAL,Numerals that do not fall under another type,Neutral,-0.14285714285714285,1
3639,1,more than 30 minutes,TIME,Times smaller than a day,Negative,-0.7391304347826088,1
3640,1,Hollywood,GPE,"Countries, cities, states",Neutral,-0.08695652173913039,1
3641,1,three,CARDINAL,Numerals that do not fall under another type,Negative,-0.25,1
3642,1,Nicolas Cage,PERSON,"People, including fictional",Negative,-0.5384615384615384,1
3645,2,One,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
3645,2,2010,DATE,Absolute or relative dates or periods,Positive,1.0,2
3645,2,Quentin Tarantino,PERSON,"People, including fictional",Positive,1.0,2
3646,1,Nick Cage's,PERSON,"People, including fictional",Negative,-0.8867924528301887,1
3647,1,AWFUL,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.14285714285714293,1
3647,1,Nic Cage,PERSON,"People, including fictional",Neutral,-0.14285714285714293,1
3647,1,Val Kilmer,PERSON,"People, including fictional",Neutral,-0.14285714285714293,1
3647,1,Batman,WORK_OF_ART,"Titles of books, songs, etc.",Neutral,-0.14285714285714293,1
3648,1,N. Cage,PERSON,"People, including fictional",Neutral,-0.12359550561797754,1
3650,1,121 minutes,TIME,Times smaller than a day,Negative,-0.8604651162790699,1
3650,1,121 minutes,TIME,Times smaller than a day,Negative,-0.8604651162790699,1
3650,1,Last year,DATE,Absolute or relative dates or periods,Negative,-0.8604651162790699,1
3650,1,second,ORDINAL,"""first"", ""second"", etc.",Negative,-0.8604651162790699,1
3651,1,Nicholas Cage,PERSON,"People, including fictional",Negative,-0.5636363636363636,1
3652,2,Nicolas Cage,PERSON,"People, including fictional",Positive,1.0,2
3653,1,Nick Cage,PERSON,"People, including fictional",Negative,-0.6326530612244898,1
3653,1,Nick,ORG,"Companies, agencies, institutions, etc.",Negative,-0.6326530612244898,1
3654,2,midnight,TIME,Times smaller than a day,Positive,1.0,2
3654,2,N Cage,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
3654,2,New Orleans,GPE,"Countries, cities, states",Positive,1.0,2
3654,2,Cage,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
3654,2,Herzog,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
3654,2,Cage,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
3655,1,Ewan McGregor,PERSON,"People, including fictional",Negative,-0.6666666666666666,1
3655,1,Kilmer,GPE,"Countries, cities, states",Negative,-0.6666666666666666,1
3655,1,Mendez,GPE,"Countries, cities, states",Negative,-0.6666666666666666,1
3655,1,Cage,GPE,"Countries, cities, states",Negative,-0.6666666666666666,1
3655,1,more than 1,CARDINAL,Numerals that do not fall under another type,Negative,-0.6666666666666666,1
3655,1,a couple of hours,TIME,Times smaller than a day,Negative,-0.6666666666666666,1
3656,1,Keitel,ORG,"Companies, agencies, institutions, etc.",Negative,-0.4705882352941177,1
3656,1,Cage,ORG,"Companies, agencies, institutions, etc.",Negative,-0.4705882352941177,1
3656,1,Keitel,ORG,"Companies, agencies, institutions, etc.",Negative,-0.4705882352941177,1
3656,1,10,CARDINAL,Numerals that do not fall under another type,Negative,-0.4705882352941177,1
3656,1,a dozen,CARDINAL,Numerals that do not fall under another type,Negative,-0.4705882352941177,1
3657,1,two hours,TIME,Times smaller than a day,Negative,-0.5384615384615384,1
3658,1,Cage,ORG,"Companies, agencies, institutions, etc.",Negative,-0.7241379310344828,1
3658,1,Wicker Man,ORG,"Companies, agencies, institutions, etc.",Negative,-0.7241379310344828,1
3658,1,Cage,ORG,"Companies, agencies, institutions, etc.",Negative,-0.7241379310344828,1
3658,1,One,CARDINAL,Numerals that do not fall under another type,Negative,-0.7241379310344828,1
3658,1,Cage,ORG,"Companies, agencies, institutions, etc.",Negative,-0.7241379310344828,1
3659,1,Very Bad Movie,PERSON,"People, including fictional",Negative,-1.0,1
3659,1,Nicolas Cage,PERSON,"People, including fictional",Negative,-1.0,1
3659,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-1.0,1
3660,1,The Worst Movie Ever,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.052631578947368474,1
3660,1,Nicolas Cage,PERSON,"People, including fictional",Neutral,-0.052631578947368474,1
3660,1,Val Kilmer,PERSON,"People, including fictional",Neutral,-0.052631578947368474,1
3661,1,Nicholas Cage,PERSON,"People, including fictional",Negative,-0.3333333333333333,1
3664,1,One,CARDINAL,Numerals that do not fall under another type,Negative,-1.0,1
3664,1,Eva Mendes,PERSON,"People, including fictional",Negative,-1.0,1
3665,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.2,1
3665,1,5,CARDINAL,Numerals that do not fall under another type,Neutral,-0.2,1
3665,1,the Red Box,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.2,1
3666,1,Blu-Ray,PERSON,"People, including fictional",Neutral,-0.19402985074626872,1
3667,2,British Rail Journeys: Vol,ORG,"Companies, agencies, institutions, etc.",Positive,0.23076923076923078,2
3667,2,1,CARDINAL,Numerals that do not fall under another type,Positive,0.23076923076923078,2
3667,2,two,CARDINAL,Numerals that do not fall under another type,Positive,0.23076923076923078,2
3668,1,McCartney,PERSON,"People, including fictional",Neutral,-0.1034482758620691,1
3668,1,Lennon,PERSON,"People, including fictional",Neutral,-0.1034482758620691,1
3668,1,Olivier,PERSON,"People, including fictional",Neutral,-0.1034482758620691,1
3668,1,William Goldman,PERSON,"People, including fictional",Neutral,-0.1034482758620691,1
3668,1,Broadway,FAC,"Buildings, airports, highways, bridges, etc.",Neutral,-0.1034482758620691,1
3668,1,The Approvers,WORK_OF_ART,"Titles of books, songs, etc.",Neutral,-0.1034482758620691,1
3668,1,Tynan,PERSON,"People, including fictional",Neutral,-0.1034482758620691,1
3668,1,Tynan,PERSON,"People, including fictional",Neutral,-0.1034482758620691,1
3668,1,about five,CARDINAL,Numerals that do not fall under another type,Neutral,-0.1034482758620691,1
3669,2,RN,ORG,"Companies, agencies, institutions, etc.",Positive,0.23076923076923067,2
3669,2,years,DATE,Absolute or relative dates or periods,Positive,0.23076923076923067,2
3669,2,24,CARDINAL,Numerals that do not fall under another type,Positive,0.23076923076923067,2
3669,2,1,CARDINAL,Numerals that do not fall under another type,Positive,0.23076923076923067,2
3669,2,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.23076923076923067,2
3669,2,2.,CARDINAL,Numerals that do not fall under another type,Positive,0.23076923076923067,2
3669,2,soap,ORG,"Companies, agencies, institutions, etc.",Positive,0.23076923076923067,2
3670,1,1980,DATE,Absolute or relative dates or periods,Positive,0.24528301886792456,1
3670,1,DIY,ORG,"Companies, agencies, institutions, etc.",Positive,0.24528301886792456,1
3672,1,R.E.M.,ORG,"Companies, agencies, institutions, etc.",Positive,0.2452830188679245,1
3672,1,Kronos Quartet,PERSON,"People, including fictional",Positive,0.2452830188679245,1
3673,2,REM String Quartet,PERSON,"People, including fictional",Positive,0.43342776203966005,2
3673,2,REM,ORG,"Companies, agencies, institutions, etc.",Positive,0.43342776203966005,2
3673,2,REM,ORG,"Companies, agencies, institutions, etc.",Positive,0.43342776203966005,2
3673,2,REM,ORG,"Companies, agencies, institutions, etc.",Positive,0.43342776203966005,2
3674,1,REM,ORG,"Companies, agencies, institutions, etc.",Negative,-0.40350877192982465,1
3674,1,The String Quartet Tribute to R.E.M.,WORK_OF_ART,"Titles of books, songs, etc.",Negative,-0.40350877192982465,1
3675,1,REM,ORG,"Companies, agencies, institutions, etc.",Positive,0.28571428571428575,1
3675,1,un,ORG,"Companies, agencies, institutions, etc.",Positive,0.28571428571428575,1
3675,1,REM,ORG,"Companies, agencies, institutions, etc.",Positive,0.28571428571428575,1
3675,1,the Royal Philharmonic Orchestra,ORG,"Companies, agencies, institutions, etc.",Positive,0.28571428571428575,1
3677,2,a few minutes,TIME,Times smaller than a day,Positive,1.0,2
3679,1,2,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3679,1,Anita & Ray,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25874125874125886,1
3679,1,Romy and Marion,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25874125874125886,1
3679,1,Wanna Get Up,WORK_OF_ART,"Titles of books, songs, etc.",Negative,-0.25874125874125886,1
3679,1,Ray,PERSON,"People, including fictional",Negative,-0.25874125874125886,1
3679,1,2,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3679,1,Anita,PERSON,"People, including fictional",Negative,-0.25874125874125886,1
3679,1,Wanna Get Up,WORK_OF_ART,"Titles of books, songs, etc.",Negative,-0.25874125874125886,1
3679,1,European,NORP,Nationalities or religious or political groups,Negative,-0.25874125874125886,1
3679,1,five,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3679,1,three,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3679,1,two,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3679,1,five,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3679,1,two,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3679,1,2,CARDINAL,Numerals that do not fall under another type,Negative,-0.25874125874125886,1
3682,2,John Ritter's,PERSON,"People, including fictional",Neutral,-0.025641025641025605,2
3684,2,2nd season,DATE,Absolute or relative dates or periods,Positive,1.0,2
3686,1,VHS,ORG,"Companies, agencies, institutions, etc.",Positive,0.32203389830508466,1
3686,1,two,CARDINAL,Numerals that do not fall under another type,Positive,0.32203389830508466,1
3686,1,Jack,PERSON,"People, including fictional",Positive,0.32203389830508466,1
3687,2,only 6,CARDINAL,Numerals that do not fall under another type,Positive,0.6363636363636364,2
3687,2,the 1st season,DATE,Absolute or relative dates or periods,Positive,0.6363636363636364,2
3687,2,John Ritter,PERSON,"People, including fictional",Positive,0.6363636363636364,2
3688,2,Three's Company on TV,ORG,"Companies, agencies, institutions, etc.",Positive,0.5999999999999999,2
3688,2,this season,DATE,Absolute or relative dates or periods,Positive,0.5999999999999999,2
3688,2,Three,CARDINAL,Numerals that do not fall under another type,Positive,0.5999999999999999,2
3688,2,John Ritter,PERSON,"People, including fictional",Positive,0.5999999999999999,2
3688,2,Jack,PERSON,"People, including fictional",Positive,0.5999999999999999,2
3688,2,one,CARDINAL,Numerals that do not fall under another type,Positive,0.5999999999999999,2
3688,2,Joyce,PERSON,"People, including fictional",Positive,0.5999999999999999,2
3688,2,Janet,PERSON,"People, including fictional",Positive,0.5999999999999999,2
3688,2,Suzanne,PERSON,"People, including fictional",Positive,0.5999999999999999,2
3688,2,Three,CARDINAL,Numerals that do not fall under another type,Positive,0.5999999999999999,2
3689,2,Three,CARDINAL,Numerals that do not fall under another type,Neutral,-0.0714285714285715,2
